Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
140.82.113.21-10.157.65.13-443-53698-6,10.157.65.13,53698,140.82.113.21,443,6,31/03/2026 03:05:37 PM,1174499,18,19,16312.0,6730.0,1300.0,0.0,906.2222222222222,584.2550365314947,1280.0,0.0,354.21052631578954,523.6181368290963,19618.5777935954,31.502793957253264,32624.972222222226,78826.65552952653,256448.0,0.0,509750.0,29985.294117647056,83128.62447719551,256510.0,0.0,1174499.0,65249.944444444445,103062.72846839283,256795.0,0.0,0,0,0,0,372,416,15.325683546771858,16.177110410481404,0.0,1300.0,606.3684210526314,613.6372914534321,376550.72546230437,0,1,0,0,0,0,0,0,1.0,622.7567567567568,906.2222222222222,354.2105263157895,0,0,0,0,0,0,18,16312,19,6730,-1,100,14,0,0,0,0,0,0,0,0,0,No Label
140.82.113.21-10.157.65.13-443-53698-6,10.157.65.13,53698,140.82.113.21,443,6,31/03/2026 03:05:38 PM,29054,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,826.0480484614856,103.2560060576857,14527.0,19762.22032060163,28501.0,553.0,28501.0,28501.0,0.0,28501.0,28501.0,0,0,0,0,0,0,0,0,0,40,20,68.83733737179045,34.41866868589523,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,252,1,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-60139-6,10.157.65.13,60139,10.157.65.154,53,6,31/03/2026 03:05:39 PM,183510,5,6,31.0,196.0,29.0,0.0,6.2,12.774975538137051,195.0,0.0,32.66666666666667,79.5277729266114,1236.9898098196284,59.942237480246305,18351.0,22861.09632347301,66767.0,0.0,152258.0,38064.5,59940.448694238745,126098.0,18.0,183139.0,36627.8,29383.004078888873,66767.0,0.0,0,0,0,0,100,144,27.246471581930138,32.69576589831617,0.0,195.0,18.916666666666668,56.06564064207294,3143.356060606061,0,1,0,0,0,0,0,0,1.0,20.636363636363637,6.2,32.666666666666664,0,0,0,0,0,0,5,31,6,196,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-50221-6,10.157.65.13,50221,10.157.65.154,53,6,31/03/2026 03:05:39 PM,183875,5,6,31.0,220.0,29.0,0.0,6.2,12.774975538137051,219.0,0.0,36.66666666666667,89.32562155768449,1365.0577838205302,59.82324949014276,18387.5,22859.042719579393,66767.0,0.0,152488.0,38122.0,59941.21185517245,126119.0,27.0,183319.0,36663.8,29374.53091880788,66767.0,0.0,0,0,0,0,100,144,27.192386131883072,32.63086335825969,0.0,219.0,20.916666666666668,62.92630369702083,3959.7196969696975,0,1,0,0,0,0,0,0,1.0,22.818181818181817,6.2,36.666666666666664,0,0,0,0,0,0,5,31,6,220,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-62649-6,10.157.65.13,62649,10.157.65.154,53,6,31/03/2026 03:05:40 PM,143415,5,6,47.0,240.0,45.0,0.0,9.4,19.91983935678197,239.0,0.0,40.00000000000001,97.49051235889573,2001.185371125754,76.7004846076073,14341.5,25041.416552272844,67234.0,0.0,137395.0,34348.75,63986.77807888648,130212.0,34.0,143135.0,28627.0,32926.69010088928,67234.0,0.0,0,0,0,0,100,144,34.8638566398215,41.8366279677858,0.0,239.0,23.916666666666664,68.94458688400461,4753.35606060606,0,1,0,0,0,0,0,0,1.0,26.09090909090909,9.4,40.0,0,0,0,0,0,0,5,47,6,240,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-64123-6,10.157.65.13,64123,10.157.65.154,53,6,31/03/2026 03:05:40 PM,143046,5,6,47.0,174.0,45.0,0.0,9.4,19.91983935678197,173.0,0.0,29.0,70.54643860606997,1544.9575660976188,76.89834039399913,14304.6,26080.597250318737,77688.0,0.0,137479.0,34369.75,63852.15314759036,130032.0,36.0,142634.0,28526.8,34254.39970573124,77688.0,0.0,0,0,0,0,100,144,34.953791088181426,41.94454930581771,0.0,173.0,18.416666666666664,50.352319317048945,2535.3560606060605,0,1,0,0,0,0,0,0,1.0,20.09090909090909,9.4,29.0,0,0,0,0,0,0,5,47,6,174,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-60046-6,10.157.65.13,60046,10.157.65.154,53,6,31/03/2026 03:05:40 PM,163784,5,6,47.0,190.0,45.0,0.0,9.4,19.91983935678197,189.0,0.0,31.666666666666668,77.07831515197168,1447.0277927025838,67.16162750940262,16378.400000000001,30187.819534816797,92715.0,0.0,158000.0,39500.0,71127.56851835533,145882.0,34.0,163491.0,32698.2,40575.36979745225,92715.0,0.0,0,0,0,0,100,144,30.52801250427392,36.6336150051287,0.0,189.0,19.75,54.830524013877195,3006.3863636363635,0,1,0,0,0,0,0,0,1.0,21.545454545454547,9.4,31.666666666666668,0,0,0,0,0,0,5,47,6,190,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-50274-6,10.157.65.13,50274,10.157.65.154,53,6,31/03/2026 03:05:40 PM,164083,5,6,29.0,173.0,27.0,0.0,5.8,11.882760622010357,172.0,0.0,28.833333333333336,70.13819691627856,1231.0842683276146,67.03924233467208,16408.3,26994.202208992952,77570.0,0.0,159044.0,39761.0,74414.24624805835,151262.0,31.0,163123.0,32624.6,34015.07392024894,77570.0,0.0,0,0,0,0,100,144,30.472382879396402,36.56685945527568,0.0,172.0,16.833333333333332,49.467773409166156,2447.060606060606,0,1,0,0,0,0,0,0,1.0,18.363636363636363,5.8,28.833333333333332,0,0,0,0,0,0,5,29,6,173,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-57015-6,10.157.65.13,57015,10.157.65.154,53,6,31/03/2026 03:05:40 PM,164444,5,6,29.0,185.0,27.0,0.0,5.8,11.882760622010357,184.0,0.0,30.833333333333336,75.0371019340877,1301.3548685266717,66.89207268127751,16444.399999999998,26980.67205818104,77570.0,0.0,159198.0,39799.5,74446.18342803075,151342.0,25.0,163342.0,32668.4,33970.389978626976,77570.0,0.0,0,0,0,0,100,144,30.40548758239887,36.48658509887864,0.0,184.0,17.833333333333332,52.89240078315656,2797.6060606060605,0,1,0,0,0,0,0,0,1.0,19.454545454545453,5.8,30.833333333333332,0,0,0,0,0,0,5,29,6,185,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-49710-6,10.157.65.13,49710,10.157.65.154,53,6,31/03/2026 03:05:40 PM,164878,5,6,29.0,268.0,27.0,0.0,5.8,11.882760622010357,267.0,0.0,44.66666666666667,108.92137837296526,1801.3318938851758,66.71599606982133,16487.8,26957.31663121453,77570.0,0.0,159432.0,39858.0,74452.48965167877,151400.0,55.0,163575.0,32715.0,33923.095362894,77570.0,0.0,0,0,0,0,100,144,30.325452759009693,36.39054331081163,0.0,267.0,24.75,76.67656391978878,5879.295454545455,0,1,0,0,0,0,0,0,1.0,27.0,5.8,44.666666666666664,0,0,0,0,0,0,5,29,6,268,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-55786-6,10.157.65.13,55786,10.157.65.154,53,6,31/03/2026 03:05:41 PM,132200,5,6,30.0,133.0,28.0,0.0,6.0,12.328828005937952,132.0,0.0,22.166666666666668,53.808611454549414,1232.9803328290468,83.2072617246596,13220.0,17861.854774910695,48094.0,0.0,126952.0,31738.0,54571.00557988647,113055.0,34.0,131773.0,26354.6,24708.841864806207,61143.0,0.0,0,0,0,0,100,144,37.821482602118,45.3857791225416,0.0,132.0,13.583333333333336,38.13721240071133,1454.4469696969697,0,1,0,0,0,0,0,0,1.0,14.818181818181818,6.0,22.166666666666668,0,0,0,0,0,0,5,30,6,133,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-51022-6,10.157.65.13,51022,10.157.65.154,53,6,31/03/2026 03:05:41 PM,166735,5,6,30.0,122.0,28.0,0.0,6.0,12.328828005937952,121.0,0.0,20.333333333333332,49.31801563999373,911.6262332443698,65.97295109005309,16673.5,22934.19040670743,64381.0,0.0,161876.0,40469.0,67074.59421171824,139976.0,27.0,166145.0,33229.0,30990.510894465744,64381.0,0.0,0,0,0,0,100,144,29.987705040933218,35.985246049119866,0.0,121.0,12.666666666666668,35.03850695587598,1227.6969696969697,0,1,0,0,0,0,0,0,1.0,13.818181818181818,6.0,20.333333333333332,0,0,0,0,0,0,5,30,6,122,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-53266-6,10.157.65.13,53266,10.157.65.154,53,6,31/03/2026 03:05:41 PM,167061,5,6,30.0,146.0,28.0,0.0,6.0,12.328828005937952,145.0,0.0,24.333333333333336,59.11570575292718,1053.5074014880793,65.84421259300495,16706.1,22923.05326012804,64381.0,0.0,162021.0,40505.25,67099.64703521175,140026.0,31.0,166343.0,33268.6,30944.875751891457,64381.0,0.0,0,0,0,0,100,144,29.92918754227498,35.91502505072997,0.0,145.0,14.666666666666666,41.814163179767725,1748.424242424243,0,1,0,0,0,0,0,0,1.0,16.0,6.0,24.333333333333332,0,0,0,0,0,0,5,30,6,146,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-60440-6,10.157.65.13,60440,10.157.65.154,53,6,31/03/2026 03:05:41 PM,171571,5,6,31.0,220.0,29.0,0.0,6.2,12.774975538137051,219.0,0.0,36.66666666666667,89.32562155768449,1462.9511980462898,64.11339911756649,17157.1,28424.99706029497,85614.0,0.0,165370.0,41342.5,61990.393543408536,131172.0,58.0,170254.0,34050.8,42330.34014982634,85614.0,0.0,0,0,0,0,100,144,29.142454144348402,34.97094497321808,0.0,219.0,20.916666666666668,62.92630369702083,3959.7196969696975,0,1,0,0,0,0,0,0,1.0,22.818181818181817,6.2,36.666666666666664,0,0,0,0,0,0,5,31,6,220,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-49282-6,10.157.65.13,49282,10.157.65.154,53,6,31/03/2026 03:05:41 PM,171450,5,6,31.0,196.0,29.0,0.0,6.2,12.774975538137051,195.0,0.0,32.66666666666667,79.5277729266114,1324.0011665208517,64.15864683581219,17145.0,28423.853538885258,85614.0,0.0,165502.0,41375.5,61717.40326412532,130794.0,40.0,169975.0,33995.0,42376.63057629759,85614.0,0.0,0,0,0,0,100,144,29.163021289005542,34.99562554680665,0.0,195.0,18.916666666666668,56.06564064207294,3143.356060606061,0,1,0,0,0,0,0,0,1.0,20.636363636363637,6.2,32.666666666666664,0,0,0,0,0,0,5,31,6,196,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-49734-6,10.157.65.13,49734,10.157.65.154,53,6,31/03/2026 03:05:41 PM,151600,5,6,32.0,209.0,30.0,0.0,6.4,13.221195104830729,208.0,0.0,34.833333333333336,84.83493777133727,1589.7097625329814,72.55936675461741,15160.0,25619.955295303178,77149.0,26.0,142910.0,35727.5,63991.795877805045,131404.0,26.0,151103.0,30220.6,33926.75373949002,77149.0,2559.0,0,0,0,0,100,144,32.98153034300791,39.577836411609496,0.0,208.0,20.083333333333336,59.79428116974115,3575.3560606060605,0,1,0,0,0,0,0,0,1.0,21.90909090909091,6.4,34.833333333333336,0,0,0,0,0,0,5,32,6,209,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-56041-6,10.157.65.13,56041,10.157.65.154,53,6,31/03/2026 03:05:41 PM,151528,5,6,32.0,157.0,30.0,0.0,6.4,13.221195104830729,156.0,0.0,26.166666666666668,63.60634140293456,1247.2942294493428,72.59384404202524,15152.8,25695.893799939666,77149.0,0.0,143050.0,35762.5,63930.52406845002,131344.0,42.0,150876.0,30175.2,34105.28155139611,77149.0,0.0,0,0,0,0,100,144,32.9972018372842,39.59664220474104,0.0,156.0,15.749999999999998,44.98914010372644,2024.022727272727,0,1,0,0,0,0,0,0,1.0,17.181818181818183,6.4,26.166666666666668,0,0,0,0,0,0,5,32,6,157,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-64644-6,10.157.65.13,64644,10.157.65.154,53,6,31/03/2026 03:05:41 PM,152138,5,6,32.0,184.0,30.0,0.0,6.4,13.221195104830729,183.0,0.0,30.666666666666668,74.62885947585336,1419.7636356465841,72.30277774126122,15213.8,26450.231541939705,79708.0,0.0,143221.0,35805.25,64050.22155244013,131556.0,29.0,151358.0,30271.6,35312.25029363039,79708.0,0.0,0,0,0,0,100,144,32.864898973300555,39.43787876796067,0.0,183.0,18.0,52.66187166511201,2773.272727272727,0,1,0,0,0,0,0,0,1.0,19.636363636363637,6.4,30.666666666666668,0,0,0,0,0,0,5,32,6,184,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-54746-6,10.157.65.13,54746,10.157.65.154,53,6,31/03/2026 03:05:41 PM,124107,5,6,32.0,214.0,30.0,0.0,6.4,13.221195104830729,213.0,0.0,35.66666666666667,86.87615706663519,1982.1605550049555,88.63319554900207,12410.699999999999,16649.71363150463,41469.0,0.0,117518.0,29379.5,51581.98807400376,106365.0,34.0,123395.0,24679.0,21584.222501632994,51766.0,0.0,0,0,0,0,100,144,40.287816158637305,48.34537939036477,0.0,213.0,20.5,61.22313882244789,3748.2727272727266,0,1,0,0,0,0,0,0,1.0,22.363636363636363,6.4,35.666666666666664,0,0,0,0,0,0,5,32,6,214,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-61374-6,10.157.65.13,61374,10.157.65.154,53,6,31/03/2026 03:05:41 PM,164331,5,6,32.0,293.0,30.0,0.0,6.4,13.221195104830729,292.0,0.0,48.833333333333336,119.12752270851041,1977.7157079309443,66.9380701145858,16433.1,27121.289839247034,79781.0,0.0,157890.0,39472.5,75895.04489095451,153274.0,21.0,164046.0,32809.2,32976.09001534293,79781.0,0.0,0,0,0,0,100,144,30.42639550662991,36.51167460795589,0.0,292.0,27.083333333333336,83.86510633515026,7033.356060606061,0,1,0,0,0,0,0,0,1.0,29.545454545454547,6.4,48.833333333333336,0,0,0,0,0,0,5,32,6,293,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-56504-6,10.157.65.13,56504,10.157.65.154,53,6,31/03/2026 03:05:41 PM,164360,5,6,32.0,297.0,30.0,0.0,6.4,13.221195104830729,296.0,0.0,49.50000000000001,120.76050678926453,2001.7035775127767,66.92625943051837,16436.0,27098.5313050152,79781.0,0.0,158063.0,39515.75,75785.68238735247,153149.0,20.0,163890.0,32778.0,33007.65068131933,79781.0,0.0,0,0,0,0,100,144,30.42102701387199,36.505232416646386,0.0,296.0,27.416666666666668,85.01385805035589,7227.356060606061,0,1,0,0,0,0,0,0,1.0,29.90909090909091,6.4,49.5,0,0,0,0,0,0,5,32,6,297,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-60304-6,10.157.65.13,60304,10.157.65.154,53,6,31/03/2026 03:05:44 PM,258778,5,6,35.0,181.0,33.0,0.0,7.0,14.560219778561036,180.0,0.0,30.166666666666668,73.40413249038959,834.6922845064108,42.50747745171537,25877.8,43524.25629155923,139782.0,0.0,230801.0,57700.25,99924.47770649925,206633.0,23.0,258264.0,51652.8,56645.28560877772,139782.0,0.0,0,0,0,0,100,144,19.321580659870623,23.185896791844748,0.0,180.0,18.0,51.87923038610486,2691.4545454545455,0,1,0,0,0,0,0,0,1.0,19.636363636363637,7.0,30.166666666666668,0,0,0,0,0,0,5,35,6,181,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-55457-6,10.157.65.13,55457,10.157.65.154,53,6,31/03/2026 03:05:44 PM,257128,5,6,35.0,325.0,33.0,0.0,7.0,14.560219778561036,324.0,0.0,54.16666666666667,132.19140163666722,1400.080893562739,42.780249525528134,25712.8,43498.51050783233,139782.0,0.0,231052.0,57763.0,99834.41550220377,206540.0,22.0,256352.0,51270.4,56853.18766173098,139782.0,0.0,0,0,0,0,100,144,19.445567966149152,23.334681559378986,0.0,324.0,30.0,93.06400534529497,8660.90909090909,0,1,0,0,0,0,0,0,1.0,32.72727272727273,7.0,54.166666666666664,0,0,0,0,0,0,5,35,6,325,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-52491-6,10.157.65.13,52491,10.157.65.154,53,6,31/03/2026 03:05:44 PM,260146,5,6,35.0,84.0,33.0,0.0,7.0,14.560219778561036,83.0,0.0,13.999999999999998,33.80532502432124,457.4354400990213,42.28394824444735,26014.6,43446.44457822629,139782.0,0.0,232035.0,58008.75,99798.02096693435,206642.0,30.0,258431.0,51686.2,56627.70367231925,139782.0,0.0,0,0,0,0,100,144,19.219976474748794,23.063971769698554,0.0,83.0,9.916666666666668,24.86859404343096,618.4469696969697,0,1,0,0,0,0,0,0,1.0,10.818181818181818,7.0,14.0,0,0,0,0,0,0,5,35,6,84,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-56812-6,10.157.65.13,56812,10.157.65.154,53,6,31/03/2026 03:05:45 PM,93937,5,6,38.0,102.0,36.0,0.0,7.6,15.899685531481433,101.0,0.0,17.0,41.15337167231866,1490.3605608013881,117.0997583486805,9393.7,15145.158640084735,40192.0,0.0,86415.0,21603.75,25628.11260282999,50900.0,23.0,93565.0,18713.0,31658.026051856108,75125.0,0.0,0,0,0,0,100,144,53.22716288576386,63.87259546291663,0.0,101.0,11.666666666666666,29.952487628768246,897.1515151515149,0,1,0,0,0,0,0,0,1.0,12.727272727272727,7.6,17.0,0,0,0,0,0,0,5,38,6,102,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-62022-6,10.157.65.13,62022,10.157.65.154,53,6,31/03/2026 03:05:45 PM,94336,5,6,38.0,150.0,36.0,0.0,7.6,15.899685531481433,149.0,0.0,25.0,60.74866253671763,1992.876526458616,116.6044776119403,9433.6,15132.8365278218,40141.0,0.0,86630.0,21657.5,25693.816902126473,50942.0,35.0,93801.0,18760.2,31636.919330111774,75125.0,0.0,0,0,0,0,100,144,53.00203527815468,63.60244233378562,0.0,149.0,15.666666666666666,43.22947927962907,1868.787878787879,0,1,0,0,0,0,0,0,1.0,17.09090909090909,7.6,25.0,0,0,0,0,0,0,5,38,6,150,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-60906-6,10.157.65.13,60906,10.157.65.154,53,6,31/03/2026 03:05:45 PM,78048,5,6,38.0,150.0,36.0,0.0,7.6,15.899685531481433,149.0,0.0,25.0,60.74866253671763,2408.7740877408773,140.93890938909388,7804.8,14950.315550738942,47771.0,0.0,60992.0,15248.0,27389.23372422091,56237.0,23.0,77786.0,15557.2,21180.923721594394,51708.0,0.0,0,0,0,0,100,144,64.06314063140631,76.87576875768757,0.0,149.0,15.666666666666666,43.22947927962907,1868.787878787879,0,1,0,0,0,0,0,0,1.0,17.09090909090909,7.6,25.0,0,0,0,0,0,0,5,38,6,150,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-62743-6,10.157.65.13,62743,10.157.65.154,53,6,31/03/2026 03:05:45 PM,77989,5,6,38.0,102.0,36.0,0.0,7.6,15.899685531481433,101.0,0.0,17.0,41.15337167231866,1795.124953519086,141.0455320622139,7798.900000000001,14543.013423404838,46575.0,0.0,61092.0,15273.0,27447.10628341963,56342.0,29.0,77600.0,15520.0,20485.457122065887,50486.0,0.0,0,0,0,0,100,144,64.1116054828245,76.9339265793894,0.0,101.0,11.666666666666666,29.952487628768246,897.1515151515149,0,1,0,0,0,0,0,0,1.0,12.727272727272727,7.6,17.0,0,0,0,0,0,0,5,38,6,102,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-57937-6,10.157.65.13,57937,10.157.65.154,53,6,31/03/2026 03:05:45 PM,105863,4,4,38.0,0.0,36.0,0.0,9.5,17.69180601295413,0.0,0.0,0.0,0.0,358.9544977943191,75.56936795669876,15123.285714285714,32751.513261294687,88759.0,0.0,100325.0,33441.666666666664,57756.42433819231,100133.0,32.0,17104.0,5701.333333333334,5846.007298433122,11682.0,0.0,0,0,0,0,80,104,37.78468397834938,37.78468397834938,0.0,36.0,4.222222222222222,11.935009193312105,142.44444444444446,0,1,0,0,0,0,0,0,1.0,4.75,9.5,0.0,0,0,0,0,0,0,4,38,4,0,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-57937-6,10.157.65.154,53,10.157.65.13,57937,6,31/03/2026 03:05:45 PM,674542,2,1,103.0,0.0,102.0,1.0,51.5,71.4177848998413,0.0,0.0,0.0,0.0,152.6961997918588,4.447462129859964,337271.0,476973.22239513614,674542.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,2.9649747532399764,1.4824873766199882,0.0,102.0,25.75,50.83551907869143,2584.2500000000005,0,0,0,0,1,0,0,0,0.0,34.333333333333336,51.5,0.0,0,0,0,0,0,0,2,103,1,0,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-55064-6,10.157.65.13,55064,10.157.65.154,53,6,31/03/2026 03:05:46 PM,278692,5,6,39.0,119.0,37.0,0.0,7.8,16.34625339336204,118.0,0.0,19.833333333333332,48.093312078361436,566.9341064687899,39.470096019979046,27869.2,49371.02748193744,150443.0,0.0,207842.0,51960.5,99725.34449677274,201486.0,17.0,278387.0,55677.4,60709.77284012847,150443.0,0.0,0,0,0,0,100,144,17.940952736354113,21.529143283624933,0.0,118.0,13.166666666666666,34.6641898882126,1201.6060606060605,0,1,0,0,0,0,0,0,1.0,14.363636363636363,7.8,19.833333333333332,0,0,0,0,0,0,5,39,6,119,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-56558-6,10.157.65.13,56558,10.157.65.154,53,6,31/03/2026 03:05:46 PM,279112,5,6,39.0,146.0,37.0,0.0,7.8,16.34625339336204,145.0,0.0,24.333333333333336,59.11570575292718,662.8163604574507,39.41070251368626,27911.2,49401.38615419163,150443.0,0.0,208046.0,52011.5,99836.22649285846,201703.0,43.0,278660.0,55732.0,60726.5130359055,150443.0,0.0,0,0,0,0,100,144,17.91395568803921,21.49674682564705,0.0,145.0,15.416666666666668,42.1543879595283,1776.9924242424242,0,1,0,0,0,0,0,0,1.0,16.818181818181817,7.8,24.333333333333332,0,0,0,0,0,0,5,39,6,146,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-52531-6,10.157.65.13,52531,10.157.65.154,53,6,31/03/2026 03:05:46 PM,278663,5,6,39.0,123.0,37.0,0.0,7.8,16.34625339336204,122.0,0.0,20.5,49.726250612729686,581.3473622260581,39.47420360794221,27866.3,49337.73437587548,150443.0,0.0,208058.0,52014.5,99713.19786434158,201519.0,16.0,278118.0,55623.6,60693.5136262517,150443.0,0.0,0,0,0,0,100,144,17.942819821791915,21.531383786150297,0.0,122.0,13.5,35.76565137365484,1279.1818181818182,0,1,0,0,0,0,0,0,1.0,14.727272727272727,7.8,20.5,0,0,0,0,0,0,5,39,6,123,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-60917-6,10.157.65.13,60917,10.157.65.154,53,6,31/03/2026 03:05:47 PM,142627,5,6,49.0,207.0,47.0,0.0,9.8,20.813457185196313,206.0,0.0,34.50000000000001,84.01845035466913,1794.8915703197852,77.12424716217826,14262.7,24394.948033694738,67626.0,0.0,135381.0,33845.25,63350.26633658825,128768.0,28.0,142362.0,28472.4,31510.878872224428,67626.0,0.0,0,0,0,0,100,144,35.0564759828083,42.06777117936996,0.0,206.0,21.333333333333336,59.68757040294118,3562.6060606060605,0,1,0,0,0,0,0,0,1.0,23.272727272727273,9.8,34.5,0,0,0,0,0,0,5,49,6,207,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-59716-6,10.157.65.13,59716,10.157.65.154,53,6,31/03/2026 03:05:47 PM,221901,5,6,49.0,208.0,47.0,0.0,9.8,20.813457185196313,207.0,0.0,34.66666666666667,84.42669404084627,1158.1741407204115,49.5716558285001,22190.099999999995,46029.83717944988,144620.0,0.0,214875.0,53718.75,103140.8382500194,208365.0,51.0,221547.0,44309.4,60896.0318272053,144620.0,0.0,0,0,0,0,100,144,22.532570831136407,27.03908499736369,0.0,207.0,21.416666666666668,59.96886818604426,3596.265151515152,0,1,0,0,0,0,0,0,1.0,23.363636363636363,9.8,34.666666666666664,0,0,0,0,0,0,5,49,6,208,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-65509-6,10.157.65.13,65509,10.157.65.154,53,6,31/03/2026 03:05:47 PM,709517,5,6,49.0,184.0,47.0,0.0,9.8,20.813457185196313,183.0,0.0,30.666666666666668,74.62885947585336,328.39241343054505,15.50350449672101,70951.7,200943.166041794,641500.0,0.0,702653.0,175663.25,347268.74706618313,696551.0,24.0,709193.0,141838.6,280027.229876489,641500.0,0.0,0,0,0,0,100,144,7.04704749850955,8.45645699821146,0.0,183.0,19.416666666666668,53.23952450667615,2834.44696969697,0,1,0,0,0,0,0,0,1.0,21.181818181818183,9.8,30.666666666666668,0,0,0,0,0,0,5,49,6,184,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
